Date,FarmName,Plot Area in m2,Activity,Image_url,sequence of visit,tillage,DAP(kg),MOP(kg),SEED,GERMINATION VALUE(%),Channels Constructed,Sprinker installed,Irrigation Done,Seed Variety,Activity image,Growth Stage/Alert,Weeding,Soil,Severity,Weeding Done,Fertilization Done,Tiller value
11/06/2024,Dinesh1,1757,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP1959357017654003668.jpg,8,,,,,,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Dinesh2,399,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP8437790100153555076.jpg,8,,,,,,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Jaydev1,444,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP8905812380285400479.jpg,8,,,,,,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Jaydev2,389,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP1028349435709133608.jpg,8,,,,,,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Jaydev3,952,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP5742814097561334391.jpg,8,,,,,,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rajendra8,359,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP5832956638116109258.jpg,8,,,,,,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rajendra1,389,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP6212829207440797573.jpg,8,,,,,,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rajendra2,956,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP3464837573383479620.jpg,8,,,,,,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rajendra3,661,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP8724330931403238915.jpg,8,,,,,,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rakesh1,1534,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP1313029606086918196.jpg,8,,,,,89.2,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rakesh2,665,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP7492995971881507303.jpg,8,,,,,91.6,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rakesh3,337,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP6360063639059616183.jpg,8,,,,,92.4,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rakesh4,578,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP1202360223333195049.jpg,8,,,,,93.2,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rakesh5,89,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP2149688234552949923.jpg,8,,,,,93.4,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rakesh6,95,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP728296487184096633.jpg,8,,,,,95.2,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rakesh7,45,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP40059129619409283.jpg,8,,,,,85.2,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rakesh8,525,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP5832956638116109258.jpg,8,,,,,89.2,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rakesh9,420,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP2069039687361736877.jpg,8,,,,,93.2,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rakesh10,385,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP4616570518552116563.jpg,8,,,,,94.4,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Rakesh11,258,Crop monitoring,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP6215040538492650663.jpg,8,,,,,97.2,,,,,,Normal Growth Stage,,,,,,
11/06/2024,Dinesh2,399,Crop monitoring observation,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP8956944382362448268.jpg,,,,,,,,,,,,,,Low Moisture,,,,
11/06/2024,Dev prakash1,1052,Crop monitoring observation,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP6102156559792139333.jpg,,,,,,,,,,,,,,Low Moisture,,,,
11/06/2024,Rajendra6,157,Crop monitoring observation,https://aryaag-dev.s3.amazonaws.com/api.aryashakti.com/XCAP1596643472967391896.jpg,,,,,,,,,,,,,,Low Moisture,,,,
12/06/2024,Charandas1,1224,Crop monitoring,,9,,,,,95.7,,,,,,Tillering,,,,,,
12/06/2024,Charandas2,1620,Crop monitoring,,9,,,,,92.4,,,,,,Tillering,,,,,,
12/06/2024,Charandas3,997,Crop monitoring,,9,,,,,94.1,,,,,,Tillering,,,,,,
12/06/2024,Charandas4,862,Crop monitoring,,9,,,,,96.4,,,,,,Tillering,,,,,,
12/06/2024,Charandas5,1249,Crop monitoring,,9,,,,,96.4,,,,,,Tillering,,,,,,
12/06/2024,Charandas6,3681,Crop monitoring,,9,,,,,94.4,,,,,,Tillering,,,,,,
12/06/2024,Charandas7,386,Crop monitoring,,9,,,,,92.4,,,,,,Tillering,,,,,,
12/06/2024,Charandas8,981,Crop monitoring,,9,,,,,96.8,,,,,,Tillering,,,,,,
12/06/2024,Charandas9,338,Crop monitoring,,9,,,,,95.6,,,,,,Tillering,,,,,,
12/06/2024,Charandas10,1436,Crop monitoring,,9,,,,,95.2,,,,,,Tillering,,,,,,
12/06/2024,Charandas11,1382,Crop monitoring,,9,,,,,94.4,,,,,,Tillering,,,,,,
12/06/2024,Charandas12,1227,Crop monitoring,,9,,,,,93.2,,,,,,Tillering,,,,,,
12/06/2024,Charandas13,396,Crop monitoring,,9,,,,,96.4,,,,,,Tillering,,,,,,
12/06/2024,Charandas14,776,Crop monitoring,,9,,,,,95.6,,,,,,Tillering,,,,,,
12/06/2024,Charandas15,1013,Crop monitoring,,9,,,,,95.2,,,,,,Tillering,,,,,,
12/06/2024,Charandas16,164,Crop monitoring,,9,,,,,88.2,,,,,,Tillering,,,,,,
12/06/2024,Charandas17,2781,Crop monitoring,,9,,,,,94.73,,,,,,Tillering,,,,,,
12/06/2024,Charandas18,938,Crop monitoring,,9,,,,,93.2,,,,,,Tillering,,,,,,
12/06/2024,Charandas19,658,Crop monitoring,,9,,,,,91.2,,,,,,Tillering,,,,,,
12/06/2024,Charandas20,3291,Crop monitoring,,9,,,,,92.4,,,,,,Tillering,,,,,,
12/06/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
12/06/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
12/06/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
12/06/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,40
12/06/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
12/06/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
12/06/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
12/06/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,high,,,
12/06/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
12/06/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,40
12/06/2024,Charandas11,1382,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
12/06/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
12/06/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,42
12/06/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,48
12/06/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
12/06/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,
12/06/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
12/06/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
12/06/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,40
12/06/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
12/06/2024,Nain singh1,2685,Crop monitoring,,9,,,,,97.2,,,,,,Tillering,,,,,,
12/06/2024,Nain singh2,2792,Crop monitoring,,9,,,,,91.2,,,,,,Tillering,,,,,,
12/06/2024,Nain singh3,773,Crop monitoring,,9,,,,,89.2,,,,,,Tillering,,,,,,
12/06/2024,Nain singh4,3355,Crop monitoring,,9,,,,,97.2,,,,,,Tillering,,,,,,
12/06/2024,Ramesh1,4710,Crop monitoring,,9,,,,,93.2,,,,,,Tillering,,,,,,
12/06/2024,Ramesh2,634,Crop monitoring,,9,,,,,94.01,,,,,,Tillering,,,,,,
12/06/2024,Ramesh3,809,Crop monitoring,,9,,,,,96.4,,,,,,Tillering,,,,,,
12/06/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
12/06/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
12/06/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
12/06/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
12/06/2024,Ramesh1,4710,Crop monitoring observation,,,,,,,85.2,,,,,,,,,low,,,45
12/06/2024,Ramesh2,634,Crop monitoring observation,,,,,,,91.2,,,,,,,,,low,,,45
12/06/2024,Ramesh3,809,Crop monitoring observation,,,,,,,94.3,,,,,,,,,low,,,45
13/06/2024,Jagdev1,2833,Crop monitoring observation,,,,,,,96.45,,,,,,,,,low,,,45
13/06/2024,Jagdev1,2833,Crop monitoring,,9,,,,,,,,,,,Tillering,,,,,,
13/06/2024,Somdev1,6829,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
13/06/2024,Somdev1,6829,Crop monitoring,,9,,,,,85.53,,,,,,Tillering,,,,,,
13/06/2024,Rajendra4,1034,Crop monitoring observation,,,,,,,92.4,,,,,,,,,low,,,50
13/06/2024,Rajendra6,157,Crop monitoring observation,,,,,,,91.2,,,,,,,,,low,,,50
13/06/2024,Rajendra5,219,Crop monitoring,,9,,,,,92.33,,,,,,Tillering,,,,,,
13/06/2024,Rajendra5,219,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
13/06/2024,Rajendra7,327,Crop monitoring observation,,,,,,,94.21,,,,,,,,,low,,,55
13/06/2024,Dev prakash1,1052,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
13/06/2024,Dev prakash1,1052,Crop monitoring observation,,,,,,,94.24,,,,,,,,,low,,,50
13/06/2024,Dev prakash1,1052,Crop monitoring,,9,,,,,,,,,,,Tillering,,,,,,
13/06/2024,Dinesh2,399,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
13/06/2024,Dinesh2,399,Crop monitoring,,9,,,,,98.2,,,,,,Tillering,,,,,,
13/06/2024,Dev prakash2,647,Crop monitoring,,9,,,,,90.2,,,,,,Tillering,,,,,,
13/06/2024,Dev prakash2,647,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
13/06/2024,Rajendra8,359,Crop monitoring observation,,,,,,,95.2,,,,,,,,,low,,,50
13/06/2024,Rajendra8,359,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
13/06/2024,Jaydev1,444,Crop monitoring observation,,,,,,,95.2,,,,,,,,,low,,,50
13/06/2024,Jaydev1,444,Crop monitoring,,9,,,,,,,,,,,Tillering,,,,,,
13/06/2024,Jaydev3,952,Crop monitoring observation,,,,,,,93.2,,,,,,,,,low,,,50
13/06/2024,Jaydev3,952,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
13/06/2024,Jaydev2,389,Crop monitoring observation,,,,,,,93.2,,,,,,,,,low,,,50
13/06/2024,Jaydev2,389,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
13/06/2024,Dev prakash3,728,Crop monitoring observation,,,,,,,95.2,,,,,,,,,low,,,50
13/06/2024,Dev prakash3,728,Crop monitoring,,9,,,,,,,,,,,Tillering,,,,,,
13/06/2024,Dinesh1,1757,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
13/06/2024,Dinesh1,1757,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
13/06/2024,Dinesh1,1757,Crop monitoring,,9,,,,,,,,,,,Tillering,,,,,,
13/06/2024,Dev prakash4,2347,Crop monitoring observation,,,,,,,98.4,,,,,,,,,low,,,50
13/06/2024,Dev prakash4,2347,Crop monitoring,,9,,,,,,,,,,,Tillering,,,,,,
13/06/2024,Dev prakash4,2347,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
13/06/2024,Rajendra1,389,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
13/06/2024,Rajendra1,389,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
13/06/2024,Rajendra1,389,Crop monitoring,,9,,,,,,,,,,,Tillering,,,,,,
13/06/2024,Rajendra2,956,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
13/06/2024,Rajendra2,956,Crop monitoring,,9,,,,,,,,,,,Tillering,,,,,,
13/06/2024,Rajendra2,956,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
13/06/2024,Rajendra3,661,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
13/06/2024,Rajendra3,661,Crop monitoring,,9,,,,,,,,,,,Tillering,,,,,,
13/06/2024,Rajendra3,661,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
13/06/2024,Rakesh1,1534,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
13/06/2024,Rakesh2,665,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
13/06/2024,Rakesh3,337,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
13/06/2024,Rakesh4,578,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
13/06/2024,Rakesh5,89,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
13/06/2024,Rakesh6,95,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
13/06/2024,Rakesh7,45,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
13/06/2024,Rakesh8,525,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
13/06/2024,Rakesh9,420,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
13/06/2024,Rakesh10,385,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
13/06/2024,Rakesh11,258,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
13/06/2024,Rakesh11,258,Irrigation,,,,,,,,,TRUE,,,,,,,,,,
13/06/2024,Rakesh10,385,Irrigation,,,,,,,,,TRUE,,,,,,,,,,
13/06/2024,Rakesh9,420,Irrigation,,,,,,,,,TRUE,,,,,,,,,,
13/06/2024,Rakesh1,1534,Crop monitoring,,9,,,,,,,,,,,Tillering,,,,,,
13/06/2024,Rakesh4,578,Crop monitoring,,9,,,,,,,,,,,Germination,,,,,,
14/06/2024,Charandas1,1224,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas2,1620,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas3,997,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas4,862,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas5,1249,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas6,3681,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas7,386,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas8,981,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas9,338,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas10,1436,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas11,1382,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas12,1227,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas13,396,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas14,776,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas15,1013,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas16,164,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas17,2781,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas18,938,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas19,658,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas20,3291,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,47
14/06/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
14/06/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,48
14/06/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,47
14/06/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,46
14/06/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,50
14/06/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,55
14/06/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,55
14/06/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,55
14/06/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,56
14/06/2024,Charandas11,1382,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,56
14/06/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,59
14/06/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
14/06/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
14/06/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
14/06/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,45
14/06/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,77
14/06/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
14/06/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,77
14/06/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,77
14/06/2024,Nain singh1,2685,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Nain singh2,2792,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Nain singh3,773,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Nain singh4,3355,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
14/06/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,77
14/06/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,64
14/06/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,78
14/06/2024,Ramesh1,4710,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Ramesh2,634,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Ramesh3,809,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Ramesh4,917,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
14/06/2024,Ramesh1,4710,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,75
14/06/2024,Ramesh2,634,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
14/06/2024,Ramesh3,809,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,72
14/06/2024,Ramesh4,917,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
15/06/2024,Jagdev1,2833,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Jagdev1,2833,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Somdev1,6829,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Somdev1,6829,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,65
15/06/2024,Somdev1,6829,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
15/06/2024,Rajendra4,1034,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rajendra4,1034,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rajendra5,219,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rajendra5,219,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rajendra6,157,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rajendra6,157,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rajendra7,327,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rajendra7,327,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Dev prakash1,1052,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Dev prakash1,1052,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Dinesh2,399,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Dinesh2,399,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Dev prakash2,647,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Dev prakash2,647,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Rajendra8,359,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Jaydev1,444,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Jaydev1,444,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Jaydev3,952,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Jaydev3,952,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Jaydev2,389,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Jaydev2,389,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Dev prakash3,728,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Dinesh1,1757,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Dinesh1,1757,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Dev prakash4,2347,Crop monitoring,,10,,,,,,,,,,,Tillering,,,,,,
15/06/2024,Dev prakash4,2347,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Rajendra2,956,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rajendra2,956,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Rajendra3,661,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Rajendra1,389,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rajendra1,389,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,70
15/06/2024,Rakesh11,258,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rakesh11,258,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rakesh10,385,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rakesh9,420,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rakesh8,525,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rakesh1,1534,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rakesh2,665,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rakesh3,337,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rakesh4,578,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rakesh5,89,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rakesh6,95,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rakesh7,45,Fertiliser,,,,,,,,,,,,,,,,,,TRUE,
15/06/2024,Rakesh1,1534,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rakesh2,665,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rakesh3,337,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rakesh4,578,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rakesh5,89,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rakesh6,95,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
15/06/2024,Rakesh7,45,Irrigation,,,,,,,,,,TRUE,,,,,,,,,
17/06/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Charandas11,1382,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
